Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"5400","'150","Europe","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83257.780000","82827.010000",,
"5400","'150","Europe","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"5255.230000","5255.250000","5255.220000","5255.200000","5255.210000",,,,
"5401","'151","Eastern Europe","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"11647.540000","11665.440000","11681.970000","11698.580000","11719.440000",,,,
"5401","'151","Eastern Europe","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"6978.830000","7024.940000","7033.160000","7032.910000","7035.780000","7038.790000","7045.690000","7049.490000","7055.160000","7061.500000","7067.410000","7075.680000","7078.090000","7084.300000","7097.170000","7099.430000","7104.240000","7111.440000","7123.570000","7133.590000","7139.400000","7145.260000","7151.270000"
"5401","'151","Eastern Europe","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","3289.410000","3361.030000","3440.950000","3528.770000","3623.120000","3727.240000","3857.560000","3990.250000","4135.210000","4477.870000","4944.100000","5518.350000","6169.460000","6242.120000","6289.620000","6340.210000","6442.350000","6472.060000","6502.290000","6533.190000","6603.230000","6648.190000","6715.690000","6755.750000","6820.660000","6856.880000","6882.810000","6974.800000","6974.800000","7104.430000","7224.780000",
"5401","'151","Eastern Europe","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5920.790000","7061.880000",,
"5401","'151","Eastern Europe","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"197788.970000","197337.390000","197032.450000","196755.930000","196634.090000",,,,
"5401","'151","Eastern Europe","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,"202609.080000","209075.710000","212199.240000","209484.110000","209434.090000","208497.250000","206332.060000","207938.410000","207821.040000","205770.420000","205532.780000","201139.530000","197442.840000","200614.950000","202068.890000","203602.110000","205218.230000","204832.550000","204801.790000","202251.300000","199826.840000","200676.200000","202094.940000"
"5401","'151","Eastern Europe","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","255946.680000","256006.400000","255747.420000","256105.100000","256105.170000","256389.030000","256480.900000","256739.810000","257696.210000","257553.750000","257289.220000","256657.160000","255892.330000","255687.920000","255624.140000","255370.540000","255205.750000","255160.720000","255210.290000","255240.150000","255366.930000","255337.550000","255275.770000","255254.900000","254676.220000","254567.540000","255156.220000","255594.580000","255850.740000","255825.560000","256046.070000",
"5401","'151","Eastern Europe","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171892.960000","169265.570000",,
"5401","'151","Eastern Europe","6972","Woody crops","5008","Area from CCI_LC","1000 ha","6376.210000","6250.320000","6433.140000","6282.250000","6257.590000","6138.600000","6089.680000","6090.930000","6056.600000","5959.170000","5824.260000","5772.300000","5784.560000","5896.910000","5821.630000","5862.330000","5828.910000","5774.610000","5840.170000","5787.600000","5802.840000","5783.960000","5622.530000","5639.310000","5647.150000","5637.150000","5582.050000","5486.780000","5543.590000","5502.120000","5481.440000",
"5401","'151","Eastern Europe","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"461450.150000","451730.210000","446868.440000","442436.680000","440000.180000",,,,
"5401","'151","Eastern Europe","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,"220722.980000","220759.800000","236397.440000","235611.630000","229828.370000","229707.730000","230391.810000","231570.440000","234295.320000","233544.300000","232360.890000","236543.180000","243736.330000","241161.940000","239398.390000","237228.870000","236934.040000","238200.000000","237552.100000","238251.270000","240592.550000","243012.400000","243932.900000"
"5401","'151","Eastern Europe","6983","Grassland","5008","Area from CCI_LC","1000 ha","168618.780000","168619.890000","168621.420000","168490.780000","168564.000000","168756.820000","169077.660000","170027.570000","170643.470000","170909.240000","171065.210000","170953.380000","171791.090000","171757.930000","171867.120000","171955.870000","171995.100000","172174.110000","172565.180000","173027.550000","173269.600000","173359.780000","173474.680000","173625.680000","173096.520000","173313.800000","174858.480000","176189.230000","176505.460000","176499.870000","176525.570000",
"5401","'151","Eastern Europe","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510076.680000","500640.120000",,
"5401","'151","Eastern Europe","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"1001816.180000","999911.770000","998617.740000","997473.660000","996895.900000",,,,
"5401","'151","Eastern Europe","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"957656.020000","963838.120000","948402.380000","952911.230000","962877.840000","969110.720000","973221.720000","971382.290000","969109.760000","972300.260000","976154.480000","981718.910000","981188.440000","983425.650000","986612.940000","988092.120000","990015.540000","986164.130000","982815.790000","986158.230000","987508.120000","988507.610000","986880.310000"
"5401","'151","Eastern Europe","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","1002773.320000","1002775.740000","1002779.790000","1004334.780000","1003642.430000","1002996.470000","1002228.980000","1001323.150000","1000446.660000","1001091.190000","1001493.640000","1002667.620000","1003973.090000","1004119.020000","1004528.060000","1005410.420000","1006044.010000","1006224.490000","1005086.670000","1003799.620000","1002703.100000","1002412.990000","1002461.860000","1001574.310000","1003531.310000","1002933.920000","995893.710000","988900.170000","987493.700000","987059.080000","986092.570000",
"5401","'151","Eastern Europe","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"951354.940000","966932.550000",,
"5401","'151","Eastern Europe","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"5401","'151","Eastern Europe","6975","Mangroves","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"5401","'151","Eastern Europe","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"5401","'151","Eastern Europe","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"50496.840000","48383.970000","47355.750000","46647.040000","46275.390000",,,,
"5401","'151","Eastern Europe","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"335759.790000","344756.030000","345075.500000","346076.640000","346217.110000","343470.770000","341268.160000","340811.280000","342367.070000","343341.550000","343287.190000","341685.170000","340678.310000","335540.910000","330685.800000","330766.990000","325712.040000","328410.490000","334280.530000","334380.360000","333848.570000","330793.850000","330763.050000"
"5401","'151","Eastern Europe","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","122206.930000","122204.200000","122201.270000","121986.590000","122297.920000","122552.280000","122816.770000","123781.780000","124835.370000","125359.030000","125637.260000","125657.500000","126232.970000","126409.320000","126439.940000","126670.660000","127029.170000","127532.150000","128049.050000","128834.510000","129340.200000","129567.770000","130084.040000","130580.890000","130075.200000","130437.750000","133737.050000","137094.160000","137889.630000","138206.520000","138655.190000",
"5401","'151","Eastern Europe","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20918.180000","18022.120000",,
"5401","'151","Eastern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"84692.210000","98429.120000","105490.670000","111980.910000","115382.150000",,,,
"5401","'151","Eastern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,"84104.260000","62501.900000","58086.980000","55755.950000","51568.200000","49514.260000","49591.740000","50069.400000","48993.820000","48148.140000","45743.300000","42443.170000","40356.950000","41752.450000","43861.410000","43084.750000","43791.700000","43859.090000","42665.070000","41639.890000","40890.880000","40267.500000","40092.570000"
"5401","'151","Eastern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","88635.040000","88633.620000","88632.220000","87743.220000","87551.490000","87494.510000","87488.570000","86595.360000","85943.900000","85137.740000","84653.680000","84242.660000","83116.810000","83070.320000","82959.430000","82457.770000","82215.070000","81940.250000","82245.350000","82300.440000","82403.920000","82352.890000","82031.800000","82100.040000","81878.160000","82074.830000","83521.870000","85206.270000","85342.820000","85297.220000","85265.960000",
"5401","'151","Eastern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116992.320000","118080.430000",,
"5401","'151","Eastern Europe","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","124436.660000","124433.540000","124430.310000","123704.230000","123652.060000","123464.960000","123374.010000","122791.650000","121455.800000","120884.460000","120577.170000","120144.740000","118974.200000","118828.790000","118593.020000","118188.470000","117657.470000","117278.910000","117286.630000","117262.330000","117297.190000","117279.610000","117001.290000","117056.660000","116887.720000","116784.430000","116767.640000","116678.120000","116562.810000","116622.690000","116717.500000",
"5401","'151","Eastern Europe","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2747.290000","2715.280000","2695.100000","2680.770000","2671.590000",,,,
"5401","'151","Eastern Europe","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,"16940.010000","16628.980000","17012.480000","16221.210000","16449.100000","16163.940000","16016.360000","15466.940000","14649.400000","14127.390000","14453.250000","14772.800000","14988.850000","15517.410000","15615.050000","15707.490000","16282.790000","16318.680000","15535.300000","15594.790000","15433.850000","14665.890000","14034.780000"
"5401","'151","Eastern Europe","6979","Terrestrial barren land","5008","Area from CCI_LC","1000 ha","32023.200000","32022.030000","32020.950000","32008.680000","32146.780000","32181.020000","32171.710000","32210.610000","32298.670000","32271.590000","32238.690000","32246.430000","32086.460000","32078.690000","32037.280000","32029.660000","32060.720000","32117.960000","32130.200000","32168.050000","32196.670000","32227.880000","32273.630000","32354.440000","32287.980000","32275.680000","32457.510000","32709.150000","32702.520000","32729.450000","32768.560000",
"5401","'151","Eastern Europe","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20680.520000","17758.720000",,
"5401","'151","Eastern Europe","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2694.380000","2694.610000","2698.230000","2702.560000","2702.680000",,,,
"5401","'151","Eastern Europe","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,"9205.660000","9292.870000","9675.790000","10731.800000","10396.460000","10322.320000","9951.830000","9577.840000","9595.820000","9709.350000","9465.210000","8712.780000","8573.770000","8957.930000","8641.870000","8312.010000","8884.410000","9036.490000","9198.200000","8523.420000","8661.210000","8891.660000","9033.680000"
"5401","'151","Eastern Europe","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000","5356.420000",
"5401","'151","Eastern Europe","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4288.580000","4880.690000",,
"5401","'151","Eastern Europe","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"50766.640000","51232.420000","51664.660000","51735.750000","51831.560000",,,,
"5401","'151","Eastern Europe","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,"43810.540000","43912.480000","43907.960000","43966.260000","43985.560000","43967.260000","43973.990000","43926.860000","43906.160000","43790.600000","43729.050000","43701.740000","43749.060000","43737.610000","43811.890000","43899.520000","43850.650000","43859.810000","43820.810000","43860.050000","43891.200000","43832.970000","43810.010000"
"5401","'151","Eastern Europe","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","64618.400000","64617.720000","64617.110000","64740.150000","65084.020000","65223.740000","65338.690000","65373.590000","65412.680000","65280.540000","65201.340000","65064.540000","64903.680000","64833.580000","64764.350000","64638.620000","64446.010000","64249.320000","64008.730000","63971.160000","63940.980000","63954.010000","63983.250000","63982.600000","64023.620000","64042.740000","64067.120000","64092.910000","64059.970000","64079.110000","64148.420000",
"5401","'151","Eastern Europe","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68252.820000","67735.700000",,
"5401","'151","Eastern Europe","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"3292.680000","3292.690000","3292.660000","3292.640000","3292.640000",,,,
"5402","'154","Northern Europe","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2655.850000","2665.350000","2674.430000","2694.200000","2706.650000",,,,
"5402","'154","Northern Europe","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"1681.260000","1693.190000","1694.910000","1695.580000","1697.590000","1702.140000","1703.800000","1705.590000","1706.230000","1707.400000","1709.190000","1708.890000","1710.030000","1710.620000","1711.170000","1711.710000","1712.600000","1717.300000","1721.100000","1723.140000","1724.440000","1726.530000","1728.410000"
"5402","'154","Northern Europe","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","1087.440000","1120.000000","1152.640000","1185.360000","1215.740000","1241.960000","1269.740000","1296.700000","1324.070000","1428.000000","1522.660000","1592.390000","1658.610000","1687.260000","1702.280000","1716.250000","1733.030000","1738.250000","1743.100000","1747.400000","1758.060000","1761.350000","1765.920000","1769.620000","1772.730000","1779.000000","1778.840000","1788.730000","1788.730000","1822.230000","1870.340000",
"5402","'154","Northern Europe","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1662.070000","2106.600000",,
"5402","'154","Northern Europe","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"21426.240000","21407.660000","21382.220000","21361.020000","21352.370000",,,,
"5402","'154","Northern Europe","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,"13558.650000","14242.080000","14990.430000","14495.240000","14408.380000","14044.070000","13930.860000","13646.900000","14107.070000","14084.510000","14107.210000","13951.810000","14174.650000","14446.810000","14769.730000","14744.270000","14599.660000","14551.940000","14326.250000","14189.880000","14042.140000","14131.500000","13846.190000"
"5402","'154","Northern Europe","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","21569.280000","21545.990000","21520.120000","21696.470000","21734.280000","21794.270000","21884.790000","22113.010000","22341.970000","22271.400000","22264.570000","22258.580000","22357.210000","22426.180000","22472.980000","22503.640000","22526.310000","22607.310000","22755.100000","22892.230000","22921.620000","22906.120000","22931.700000","22918.410000","22915.160000","22967.390000","23183.510000","23299.990000","23340.480000","23341.030000","23362.440000",
"5402","'154","Northern Europe","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14539.350000","14774.430000",,
"5402","'154","Northern Europe","6972","Woody crops","5008","Area from CCI_LC","1000 ha","177.740000","182.560000","190.190000","203.880000","181.970000","177.210000","170.510000","173.950000","178.270000","228.170000","224.070000","232.210000","203.020000","195.260000","178.460000","166.270000","154.040000","146.560000","150.640000","145.510000","145.960000","161.560000","163.330000","175.810000","175.390000","183.990000","187.770000","175.110000","176.050000","178.090000","180.410000",
"5402","'154","Northern Europe","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"45931.230000","45725.540000","45596.440000","45523.050000","45477.690000",,,,
"5402","'154","Northern Europe","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,"24490.730000","27632.230000","29294.160000","29300.210000","28664.480000","28199.780000","28342.300000","29292.670000","29861.020000","30553.500000","30266.830000","30175.640000","29790.070000","29818.470000","30853.650000","31296.750000","31499.430000","31233.760000","31386.070000","31675.420000","31754.170000","32643.260000","32814.150000"
"5402","'154","Northern Europe","6983","Grassland","5008","Area from CCI_LC","1000 ha","28832.960000","28824.720000","28816.240000","28752.490000","28729.580000","28638.240000","28623.600000","28670.910000","28719.890000","28719.540000","28695.310000","28696.540000","28745.640000","28779.490000","28804.600000","28862.400000","28942.290000","29006.450000","29104.060000","29215.450000","29273.650000","29295.970000","29316.700000","29318.280000","29358.620000","29393.670000","29543.770000","29667.310000","29679.170000","29649.720000","29600.460000",
"5402","'154","Northern Europe","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61840.130000","60698.610000",,
"5402","'154","Northern Europe","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"87747.080000","87573.130000","87498.900000","87415.650000","87363.390000",,,,
"5402","'154","Northern Europe","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"111061.670000","110231.360000","108105.340000","108929.820000","109418.980000","110450.630000","110301.270000","109632.430000","108435.280000","107956.640000","108629.700000","108184.420000","108604.930000","108380.770000","107018.150000","106480.980000","106474.720000","106979.410000","107141.880000","106698.370000","107111.340000","106490.840000","106302.860000"
"5402","'154","Northern Europe","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","78402.470000","78402.680000","78401.740000","78459.460000","78341.220000","78361.020000","78220.750000","78395.320000","78119.520000","78231.690000","78232.460000","78174.890000","78198.140000","78089.380000","78049.430000","78073.590000","78132.730000","78148.670000","77905.990000","77600.740000","77513.400000","77489.860000","77470.250000","77455.740000","77442.570000","77292.990000","76463.330000","75686.040000","75592.460000","75555.170000","75425.260000",
"5402","'154","Northern Europe","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77807.710000","77964.510000",,
"5402","'154","Northern Europe","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"5402","'154","Northern Europe","6975","Mangroves","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"5402","'154","Northern Europe","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"5402","'154","Northern Europe","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2560.230000","2489.350000","2453.510000","2431.870000","2426.050000",,,,
"5402","'154","Northern Europe","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"5466.310000","7034.110000","7215.540000","6988.580000","6970.260000","7023.960000","6887.870000","6950.590000","7291.280000","7342.200000","7187.810000","7418.950000","7529.230000","7612.920000","7337.860000","7412.400000","7226.740000","7441.880000","7507.290000","7552.360000","7502.660000","7171.910000","7493.100000"
"5402","'154","Northern Europe","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","5081.090000","5079.720000","5078.540000","5069.420000","5074.930000","5078.780000","5085.990000","5132.900000","5177.630000","5192.960000","5202.830000","5222.140000","5254.380000","5269.280000","5290.440000","5332.860000","5387.840000","5457.690000","5505.690000","5568.550000","5591.150000","5602.040000","5637.760000","5639.030000","5652.560000","5678.210000","5852.600000","6005.810000","6028.800000","6049.190000","6066.740000",
"5402","'154","Northern Europe","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"420.260000","304.380000",,
"5402","'154","Northern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"873.810000","1215.020000","1440.430000","1616.880000","1688.660000",,,,
"5402","'154","Northern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,"8297.390000","3929.770000","3494.760000","3224.270000","3202.170000","3099.580000","3055.560000","3082.150000","3034.010000","3064.360000","2941.850000","3007.260000","2972.290000","2953.850000","3124.230000","3142.870000","3176.810000","2964.930000","2798.300000","2785.380000","2696.890000","2660.760000","2603.080000"
"5402","'154","Northern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","13175.490000","13174.270000","13173.300000","13054.040000","13016.060000","12967.670000","12980.540000","12573.870000","12513.050000","12344.680000","12297.770000","12263.480000","12118.510000","12103.580000","12062.400000","11955.670000","11803.890000","11682.930000","11695.830000","11740.530000","11747.650000","11742.400000","11669.310000","11670.950000","11661.590000","11691.910000","11944.120000","12284.140000","12307.480000","12314.050000","12386.390000",
"5402","'154","Northern Europe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2373.780000","2267.050000",,
"5402","'154","Northern Europe","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","11701.010000","11699.350000","11698.140000","11669.740000","11694.050000","11699.890000","11702.680000","11714.220000","11687.170000","11661.510000","11654.970000","11648.620000","11554.730000","11549.420000","11539.150000","11507.180000","11436.400000","11344.260000","11269.960000","11212.930000","11180.890000","11170.190000","11117.910000","11124.770000","11099.150000","11099.510000","11137.610000","11182.470000","11183.070000","11188.940000","11198.050000",
"5402","'154","Northern Europe","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"3665.310000","3626.630000","3615.010000","3604.840000","3588.180000",,,,
"5402","'154","Northern Europe","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,"5814.330000","6082.270000","6156.050000","6165.030000","6139.790000","6058.430000","6073.050000","5907.380000","5617.980000","5692.740000","5704.460000","5710.030000","5747.930000","5709.350000","5369.460000","5536.550000","5590.330000","5584.960000","5593.760000","5720.240000","5764.950000","5879.170000","5978.810000"
"5402","'154","Northern Europe","6979","Terrestrial barren land","5008","Area from CCI_LC","1000 ha","6089.900000","6088.650000","6087.530000","6090.160000","6092.460000","6092.480000","6092.420000","6099.670000","6101.080000","6096.550000","6092.620000","6093.600000","6092.710000","6095.470000","6099.380000","6103.840000","6104.260000","6103.930000","6104.650000","6104.650000","6102.250000","6101.730000","6096.850000","6097.240000","6090.250000","6081.540000","6086.530000","6082.440000","6074.690000","6072.390000","6063.290000",
"5402","'154","Northern Europe","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5372.680000","5277.040000",,
"5402","'154","Northern Europe","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2368.560000","2400.040000","2421.440000","2432.870000","2449.090000",,,,
"5402","'154","Northern Europe","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,"5404.370000","4864.360000","4730.640000","4849.930000","5156.080000","5111.430000","5400.970000","5483.600000","5689.510000","5380.300000","5254.440000","5628.720000","5234.210000","5113.180000","5547.470000","5384.030000","5433.940000","5273.360000","5321.690000","5438.370000","5182.610000","5087.860000","4998.640000"
"5402","'154","Northern Europe","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000","4739.650000",
"5402","'154","Northern Europe","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5264.740000","5868.210000",,
"5402","'154","Northern Europe","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"8540.750000","8666.420000","8688.910000","8693.040000","8723.190000",,,,
"5402","'154","Northern Europe","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,"7930.200000","7996.020000","8022.970000","8056.880000","8047.520000","8015.100000","7992.510000","7982.140000","7959.790000","7922.840000","7904.060000","7919.630000","7937.550000","7941.490000","7973.660000","7996.040000","7991.390000","7957.990000","7908.380000","7922.320000","7925.890000","7913.170000","7892.870000"
"5402","'154","Northern Europe","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","12267.440000","12266.890000","12266.370000","12203.800000","12304.540000","12333.320000","12353.810000","12214.300000","12222.170000","12210.330000","12197.550000","12202.380000","12201.890000","12189.500000","12185.700000","12163.110000","12164.030000","12148.780000","12149.800000","12156.830000","12150.200000","12153.590000","12215.090000","12214.970000","12216.820000","12216.610000","12206.740000","12212.780000","12213.900000","12214.030000","12231.460000",
"5402","'154","Northern Europe","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11894.300000","11914.210000",,
"5402","'154","Northern Europe","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"1362.570000","1362.580000","1362.580000","1362.580000","1362.590000",,,,
"5403","'039","Southern Europe","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"4905.100000","4915.750000","4925.170000","4935.400000","4944.200000",,,,
